"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"território";0,447091368905476;-1,20039901060786;-1,07971431001062;0,392398673340125;0,259839886599128;-0,697646084185527;-0,627506732146128;0,228053668385405;0,0922748715092494;0,506948674723037;0,362197729097854;0,0385787246698559;0,000506693769707915;0,00365261795860161;0,00295508996512472;0,00039030853951607;0,00253485424588086;0,888539428171183;0,00200127329636191
"relacionamento";0,642311582832321;-1,05409605859725;-0,729293867942318;-0,818198157545477;0,389101106018339;-0,638552928535364;-0,441793450738421;-0,495650112114236;0,208294412486811;0,427531726563394;0,180729217223107;0,183444643726684;0,00092512195545802;0,00249153997438395;0,00119264887918691;0,00150115132838537;0,00224237106366384;0,849628528098152;0,00161869734059075
"possível";0,098928538915422;-1,0669349054546;1,19254547398476;0,135019525509636;0,0614886321364896;-0,663149063296752;0,741221802725452;0,0839208384792097;0,00530624519164304;0,470372397396117;0,518956734408882;0,00536462300335606;2,38540894314618e-05;0,00277456881270699;0,00346632716077197;4,44337337156262e-05;0,00243735985180852;0,819879600155923;0,00163839952898468
"desafio";0,45152396458356;-0,192229421137745;0,546307558072061;0,0749282888657703;0,611681710191855;-0,260414131460714;0,740085505141362;0,101505717237921;0,46765292228208;0,0645986757439385;0,460758749231844;0,00698965274213824;0,000477037474333444;8,64630601952674e-05;0,000698337403934854;1,31365860716053e-05;0,00233986545773618;0,398603512881844;0,000371768962811924
"programa";0,280892681676289;0,237588822585177;-0,823233736767039;0,654427697797229;0,252113036974569;0,213245995786359;-0,738887023605147;0,587376479114095;0,097348982591183;0,0530792082472083;0,562773992428344;0,286797816733262;0,000207694146701865;0,00014859199694551;0,00178397896114735;0,00112737072383669;0,0026323486399532;0,543496633691297;0,000777565755338972
"natural";0,805006517816118;0,38693410962323;-0,818834291232647;0,694535814333548;0,57638506092721;0,277045011952245;-0,586285753464204;0,497287983141789;0,439282477557878;0,077346555148842;0,305896326373631;0,177474640919647;0,000821337761376973;0,000189756660570243;0,000849796700251547;0,000611381492258511;0,00126742712294043;0,733245825763513;0,000681431484156674
"melhor";0,287354915455226;0,0912335272177154;1,56688381021623;-0,0262137645439376;0,180064880324251;0,0571695602770258;0,981854600683008;-0,0164263011404365;0,047410093158551;0,00364220457904814;0,948733564004775;0,000214138257624748;0,000201259743190699;2,02875024095389e-05;0,00598402280081338;1,674859733755e-06;0,00243735985180852;0,796719356976549;0,00154714276538248
"global";0,723884497377322;0,15901152001446;-0,299353848740565;0,134487168816375;0,893077030840802;0,196177065096029;-0,369321414359061;0,165920670836122;0,854258492203592;0,0314144737046837;0,0983235558538795;0,0160034782378437;0,00107284625878986;5,1767371886857e-05;0,000183471508420744;3,70305908258876e-05;0,00204738227551916;0,472821009819065;0,000457712182300159
"dano";-1,41078768716441;0,241033438799207;0,34826134143298;-0,105041561168934;-0,955344140907357;0,163220791912639;0,23583238999715;-0,0711310716187219;0,937850363882619;0,0208634766806933;0,0384643057351677;0,00282185370151737;0,00465708545950206;0,000135939441051468;0,000283792832843986;2,58174426974128e-05;0,00233986545773618;0,879461895907196;0,00180977648751724
"considerar";0,252524576940063;1,48814400732144;-0,0665678687325076;-0,197438855847888;0,165727848345083;0,976645154105335;-0,0436874295074057;-0,129575969024005;0,0359123918450842;0,950492738707313;0,00167959070645294;0,0119152787411499;0,000118124654110987;0,00410225983660013;8,20847633851797e-06;7,22101914957533e-05;0,00185239348737448;0,804458471272775;0,00119878280277353
"vez";0,886810736936838;-0,928174250799654;0,0443986562436587;1,12863161448666;0,518636356846476;-0,542827112824781;0,025965807994869;0,660061233337106;0,368233279920278;0,307427023632307;0,000621209279128271;0,323718487168284;0,00176347523762977;0,00193181935424515;4,42025305192348e-06;0,00285635316252622;0,00224237106366384;0,882249797119349;0,00174538249038647
"meta";0,0642942955653816;2,20069529543027;-0,141353281312681;0,2993301406855;0,0288783871870881;0,988462977366497;-0,0634901549510238;0,134446946240994;0,00110022517646937;0,982377441506101;0,00357919709216843;0,0129431362252607;9,67243390991201e-06;0,0113321082967626;4,67522670672409e-05;0,000209648512717873;0,00233986545773618;1,17018303005995;0,00320404404525369
"junto";0,63728508318723;-1,29254687484474;0,702093102479275;-1,64177931955708;0,277732681082944;-0,563299720088604;0,305976406581171;-0,715497324818377;0,116902765758815;0,366498111236627;0,0954957015873577;0,421103421417199;0,000475147443407961;0,0019545801973336;0,000576700467445421;0,00315348269567162;0,00116993272886809;1,12523570088288;0,00148131662186766
"interessado";0,678817367192423;-1,04463768441074;-0,928752922570866;-3,44794128184145;0,179489999547493;-0,276218651089738;-0,245576895507924;-0,91168996114101;0,0553477211552121;0,0998957676543661;0,0697318796814671;0,775024631508953;0,000988344193823259;0,00234063504116242;0,00185013198850018;0,0254989353443094;0,0021448766695915;1,74190800719477;0,00650807810486925
"hoje";0,487942437190576;-0,35756636252779;2,27094157232729;0,5269719810968;0,202592807515438;-0,148460899762434;0,942890787467243;0,218797802763516;0,0601656525236453;0,0246233205665829;0,877123004265502;0,0380880226442687;0,000510669014746275;0,000274230425996862;0,0110615056788861;0,000595631111918094;0,0021448766695915;1,20092647227446;0,00309339345030814
"grande";0,415849133130269;-0,807026847382258;-0,595988735947338;0,131646884547838;0,380130693175669;-0,737709064336781;-0,544797603917529;0,120339367070198;0,188426392442829;0,540838942254282;0,26048538825549;0,0102492770473953;0,000354054843719326;0,00133344437752858;0,000727235452949032;3,5482982005868e-05;0,00204738227551916;0,578345121461969;0,000684814728467977
"estratégia";0,42024325813173;0,566750622251561;-0,0838844332790824;0,516014961953147;0,478564122114231;0,645403605524336;-0,0955258160469294;0,587626910096696;0,309475744719815;0,428974004739607;0,00829898515194843;0,253251265388631;0,000327140833001683;0,00059500039861832;1,30345485799458e-05;0,00049323948310721;0,00185239348737448;0,456046985341676;0,000385258672511006
"esforço";-0,182091032362388;0,658603653854783;1,79229276386546;0,193109189338993;-0,0944539873018847;0,341629899897387;0,929695415326644;0,100169309169505;0,0130233895480384;0,129842552231451;0,849184285276481;0,00794977294402688;8,08158917490499e-05;0,00105722621836519;0,00782956359414174;9,08919737914667e-05;0,00243735985180852;0,963271442582617;0,00226160639586428
"cuidar";0,589399946199474;0,124442652533379;1,13306592249709;0,718784407589119;0,40072360277888;0,0846065704350422;0,77035341040792;0,488690030068163;0,231028803924562;0,00784885529651442;0,57463679775124;0,186485543027684;0,000101606404381381;4,52938688784536e-06;0,000375501136216492;0,000151111735768716;0,000292483182217023;0,740285375180215;0,000160287346214013
"água";0,601755933265381;0,898432184207466;-0,600695498945165;-0,80518212345139;0,407706080185302;0,608712343138632;-0,40698760697035;-0,545532880093547;0,230348950782071;0,391325307881225;0,154486794817635;0,223838946519069;0,000706074297007098;0,00157391125986116;0,00070358795447593;0,00126414790275068;0,00194988788144682;0,756918995835546;0,00111714217852528
"uso";0,608112781039717;-0,0611147968960907;-0,939818436090478;0,0896525701162594;0,540714021880475;-0,0543412811840495;-0,835655855723103;0,0797161369912366;0,380660092321454;0,00293010840825891;0,611919280635482;0,00449051863480067;0,000793177868597532;8,01115382590515e-06;0,00189448096343396;1,72396249610917e-05;0,0021448766695915;0,595028269987533;0,000759412121073984
"só";0,150065098613565;-0,979250076002625;2,26695817316158;-0,353998032684347;0,0600459097092965;-0,391829693844349;0,907083439374136;-0,141646086293321;0,00526139910705351;0,170746156236467;0,808101655097571;0,0158907895589072;3,0737396266607e-05;0,00130886516124754;0,00701446729298011;0,000171044603687377;0,00136492151701277;1,24896772928487;0,00212916890349322
"querer";0,730797251557534;-0,396881006704464;0,521027272632049;0,720881839552586;0,600160556371295;-0,325934895471071;0,427888880480896;0,592017614983849;0,477325008503392;0,107290894641148;0,163297081325264;0,252087015530195;0,000989297829267511;0,000291778895990272;0,000502868183455341;0,000962634484287579;0,00185239348737448;0,638575061012205;0,000755365512565866
"positivo";0,925065227882326;-1,2609535808283;-1,14014776295718;1,89417015185051;0,34159753003502;-0,465630547681288;-0,421020753955601;0,699457536437098;0,17500810371904;0,247818373070945;0,178925753905743;0,398247769304269;0,0019188993413523;0,00356537881047925;0,00291494093708239;0,00804535955695742;0,00224237106366384;1,33495129129551;0,00399611814887644
"oportunidade";0,571575070386343;-0,656505405530928;0,292782227063027;0,87311868562259;0,451059283965191;-0,518082179367796;0,231049513071867;0,689022859039943;0,289979779098222;0,291554418463639;0,0512091666740262;0,36725663576411;0,000668875819716311;0,000882420424814067;0,000175504541499824;0,00156079370408986;0,00204738227551916;0,640783859387061;0,000840663258601005
"já";-0,759392636342369;-0,0360628350634183;0,691163898234436;0,614584156990626;-0,634282668190978;-0,0301214814996487;0,577294617499778;0,513331391783695;0,522264084370855;0,000897633363084469;0,291176699915101;0,185661582350956;0,0013493470046938;3,0430607143874e-06;0,00111777135822784;0,000883799206841483;0,00233986545773618;0,634371179162957;0,000941624552097339
"importante";0,65833333388899;0,51307449185406;0,0010240490270366;0,341318740853123;0,730064304683613;0,568978286324317;0,00113562780798134;0,378508297224457;0,62158231229508;0,287732991502779;1,01224487380784e-06;0,0906836839572691;0,00101410419072101;0,000615958898370989;2,45376170757438e-09;0,000272590775917078;0,00233986545773618;0,504102283155117;0,000594604532043759
"geração";0,778847000748905;-0,921969029177485;-0,538338566373493;1,29623126975355;0,420743154651645;-0,498059512913641;-0,290817408899094;0,700240782939144;0,256880975174543;0,274335594199986;0,0825991838009301;0,386184246824538;0,00147850894651352;0,00207182141650208;0,000706367388235029;0,00409528981351006;0,00243735985180852;0,927701639001772;0,0020976658160441
"estabelecer";-0,112226664103906;0,989630974328306;-0,501926991426138;-1,17460112570532;-0,0692865068448856;0,610978449945055;-0,30987972604159;-0,725175336770605;0,00750864490401224;0,444977319176142;0,101085227106948;0,446428808812897;2,70143444466805e-05;0,0021006267171395;0,000540360290912165;0,00295926018320955;0,0021448766695915;0,78187515544582;0,00131122479199331
"diverso";0,059563005914789;-0,965582155893418;-0,268687696744999;-0,76275575264106;0,0472382287566577;-0,765783896613498;-0,213090838650713;-0,60492633263441;0,00328962488922696;0,658860520548268;0,0450532222148263;0,292796632347678;6,91771799474542e-06;0,00181797582096087;0,000140768408661661;0,00113443762930102;0,00194988788144682;0,626939394395131;0,00076640928974268
"cultura";0,629683987056178;-0,994175416466958;0,931736091678398;-0,877591276325296;0,362151482590469;-0,571782208900899;0,5358713480422;-0,504730925929221;0,184243004019258;0,35002059956472;0,271499275979756;0,194237120436265;0,000541194006997125;0,001349067624247;0,00118493224368781;0,00105121675694176;0,00136492151701277;0,88562381998935;0,0010705482799508
"atender";0,583319191902681;-1,27695849088962;0,501094687146095;0,121672510204925;0,39002658238738;-0,853816851846902;0,335048548021495;0,0813542807856696;0,193328239327752;0,706086945931224;0,0960195115060742;0,00456530323494738;0,000762992047554444;0,0036564618028144;0,000563050147818951;3,31965091167061e-05;0,00224237106366384;0,80090454877556;0,00143836464987188
"sistema";0,177033409425719;1,81049886670525;0,0819121534310248;-0,0314965298779554;0,0972043861664147;0,994097281207906;0,0449758077848736;-0,0172939156687451;0,0123654689261638;0,98564039800892;0,00178169738133228;0,00021243568358309;5,19444356926198e-05;0,00543281705057978;1,1120524027984e-05;1,64419749478404e-06;0,00165740469922979;0,961107753503281;0,00153099131669592
"promover";0,845807296169247;-1,04097365477573;-1,30934025169438;1,17899128913857;0,381963962417905;-0,470100487134154;-0,591294013371062;0,532428824503131;0,207388963855493;0,239411011443703;0,334491400439797;0,218708624261003;0,00146467676974903;0,00221859697267035;0,00350997463087149;0,00284590325213584;0,00204738227551916;1,12124559263648;0,00257395196052857
"permitir";0,658361059314375;-0,515108712182351;-1,10209924919067;0,402129119269587;0,457029152187507;-0,357584481467156;-0,765068769420614;0,279154922438888;0,28128837524952;0,131233031601483;0,530520362779345;0,0569582303696472;0,000760642207232897;0,000465639635038596;0,0021315403715706;0,000283780921727758;0,00175489909330214;0,749394300508196;0,000985536971572099
"mesmo";0,379122250733753;-0,395159819049766;0,500977882523804;-0,747937356838153;0,359802495406903;-0,375022802548444;0,475448465308668;-0,709823089722579;0,195482084082399;0,16185116338553;0,229732611346215;0,412934141185857;0,000280264562740424;0,000304477493597433;0,000489380596232884;0,00109078734474806;0,00194988788144682;0,517663967322424;0,000522523121895274
"responsável";0,65152727999135;-0,398948888999584;0,855967688735956;0,235175398982997;0,556305227596816;-0,340641688092258;0,730866249996621;0,200804030582027;0,397116914388157;0,11347744608359;0,461322938043746;0,0280827014845071;0,000786318429841631;0,000294827347630501;0,00135721292766301;0,000102451194057661;0,00185239348737448;0,624159456364768;0,000721646242802153
"prazo";0,632102048460548;0,745907862400346;0,0348661348329723;0,424163878883756;0,592782112321682;0,699508630525541;0,0326972853594096;0,397778745864899;0,433332924588854;0,459874702040294;0,000887344034826197;0,105905029336027;0,000662221019241139;0,000922144405405197;2,01481964407206e-06;0,000298191960080445;0,00165740469922979;0,579693587734885;0,000556961991443504
"melhoria";0,169949686256285;1,93592366527847;0,560199600216381;-0,102541386689498;0,0839217121308384;0,955965451444128;0,276628398797243;-0,0506352728552611;0,00931085314445029;0,920761299470247;0,0680881387646266;0,00183970862067615;6,47661699081626e-05;0,00840395925407628;0,000703708941981051;2,35779397130464e-05;0,00224237106366384;1,0632803096003;0,00253514627922639
"controlo";-0,24741719424881;1,39809809454775;0,526627228706731;0,30282600665252;-0,160210786234816;0,905314586728521;0,341008484151352;0,196089818112481;0,0342493950343971;0,833470617633076;0,104432794819691;0,0278471925128332;0,000119362909252127;0,00381140349415626;0,000540774569592145;0,000178811719421102;0,00194988788144682;0,807096693193219;0,00127016685612446
"conservação";1,04184704725753;-0,562682126426173;-1,17654534678635;1,70195030509729;0,437035824836766;-0,236034884286409;-0,493539303532268;0,713937096023195;0,283365390494705;0,0629922284264738;0,243216675178871;0,410425705899947;0,00190484691994015;0,00055562066463787;0,00242923478159335;0,00508330185613473;0,00175489909330214;1,18155163395733;0,00244995191057135
"caso";-0,580600676988564;-0,00731603556575394;-0,776352329524465;-2,12721835360546;-0,248362015295654;-0,00312956117534999;-0,332098181731831;-0,90995456639084;0,105383097015721;1,27523244887654e-05;0,126815031462858;0,767789119196931;0,000657301640088873;1,04366532903142e-07;0,00117524215571427;0,00882335560868858;0,00194988788144682;1,07972759712235;0,00227320207465654
"brumado";-2,68435574211879;-0,832076437406144;0,235302361126473;0,262286040334182;-0,947744369177621;-0,293774683401166;0,0830763539693112;0,0926032693581845;0,922867136827948;0,0675783130538372;0,00477253083094596;0,00478201928726964;0,0147529570785969;0,0014175075705778;0,00011335782628308;0,000140847548604647;0,00204738227551916;1,6869127548588;0,00582618382495969
